,Title,Book-Author,Image-URL-M_x,tags
8370,Whatever It Takes,Patricia G. Evans,http://images.amazon.com/images/P/0373072287.01.MZZZZZZZ.jpg,"['romance', 'young', 'adult', 'new', 'adult', 'contemporary', 'sports', 'college', 'hockey', 'short', 'stories', 'm', 'f', 'romance', 'amazon', 'patriciag.evans', 'bold', 'as', 'love', '#3']"
8371,Walking Dead,Peter Dickinson,http://images.amazon.com/images/P/0394741730.01.MZZZZZZZ.jpg,"['urban', 'fantasy', 'paranormal', 'fantasy', 'magic', 'fiction', 'romance', 'mystery', 'supernatural', 'zombies', 'urban', 'peterdickinson', 'walker', 'papers', '#4']"
8372,The Reverse of the Medal,Patrick O'Brian,http://images.amazon.com/images/P/0393309606.01.MZZZZZZZ.jpg,"['historical', 'fiction', 'fiction', 'historical', 'adventure', 'audiobook', 'war', 'military', 'fiction', 'maritime', 'literature', 'action', ""patricko'brian"", 'aubrey', '&', 'maturin', '#11']"
8373,Tanequil,TERRY BROOKS,http://images.amazon.com/images/P/0345435745.01.MZZZZZZZ.jpg,"['fantasy', 'fiction', 'epic', 'fantasy', 'science', 'fiction', 'fantasy', 'high', 'fantasy', 'science', 'fiction', 'magic', 'epic', 'adventure', 'collections', 'terrybrooks', 'high', 'druid', 'of', 'shannara', '#2']"
8374,The Sun and the Moon,Patricia Ryan,http://images.amazon.com/images/P/0451200322.01.MZZZZZZZ.jpg,"['romance', 'contemporary', 'romance', 'contemporary', 'erotica', 'mental', 'health', 'sports', 'patriciaryan', 'giving', 'you', '#1']"
8375,How Children Learn,John Holt,http://images.amazon.com/images/P/0385284268.01.MZZZZZZZ.jpg,"['education', 'parenting', 'nonfiction', 'psychology', 'childrens', 'teaching', 'school', 'philosophy', 'academic', 'reference', 'johnholt', 'classics', 'in', 'child', 'development']"
8378,The Carousel,Belva Plain,http://images.amazon.com/images/P/0440216842.01.MZZZZZZZ.jpg,"['fiction', 'romance', 'christmas', 'chick', 'lit', 'christian', 'fiction', 'inspirational', 'adult', 'fiction', 'adult', 'contemporary', 'christian', 'belvaplain', 'the', 'locket', 'trilogy', '#3']"
8385,Dark Fires,Brenda Joyce,http://images.amazon.com/images/P/0440206103.01.MZZZZZZZ.jpg,"['historical', 'romance', 'romance', 'historical', 'historical', 'fiction', 'regency', 'victorian', 'fiction', 'westerns', 'brendajoyce', 'bragg', 'saga', '#4']"
8387,The Cat Who Knew Shakespeare,Lilian Jackson Braun,http://images.amazon.com/images/P/0515095826.01.MZZZZZZZ.jpg,"['mystery', 'fiction', 'cats', 'cozy', 'mystery', 'animals', 'crime', 'mystery', 'thriller', 'detective', 'adult', 'murder', 'mystery', 'lilianjacksonbraun', 'the', 'cat', 'who', '#7']"
8388,Touch of Enchantment,Teresa Medeiros,http://images.amazon.com/images/P/0553575007.01.MZZZZZZZ.jpg,"['romance', 'historical', 'romance', 'time', 'travel', 'historical', 'fantasy', 'paranormal', 'romance', 'magic', 'paranormal', 'medieval', 'time', 'travel', 'romance', 'teresamedeiros', 'lennox', 'family', 'magic', '#2']"
8389,The Rocky Road to Romance,Janet Evanovich,http://images.amazon.com/images/P/0060598891.01.MZZZZZZZ.jpg,"['romance', 'chick', 'lit', 'fiction', 'contemporary', 'romance', 'contemporary', 'humor', 'mystery', 'audiobook', 'comedy', 'adult', 'janetevanovich', 'elsie', 'hawkins', '#4']"
8390,America the Beautiful,Bookthrift,http://images.amazon.com/images/P/0861244117.01.MZZZZZZZ.jpg,"['fiction', 'bookthrift', 'america', '#1']"
8393,Partners,John Martel,http://images.amazon.com/images/P/055327807X.01.MZZZZZZZ.jpg,"['vampires', 'urban', 'fantasy', 'fantasy', 'paranormal', 'fiction', 'paranormal', 'romance', 'romance', 'adult', 'horror', 'novels', 'johnmartel', 'laws', 'of', 'the', 'blood', '#2']"
8399,Apple Bough,Noel Streatfeild,http://images.amazon.com/images/P/000673765X.01.MZZZZZZZ.jpg,"['childrens', 'fiction', 'middle', 'grade', 'young', 'adult', 'historical', 'fiction', 'music', 'juvenile', 'classics', 'family', 'childrens', 'classics', 'noelstreatfeild', 'shoes', '#11']"
8400,Jupiter,Ben Bova,http://images.amazon.com/images/P/1574534149.01.MZZZZZZZ.jpg,"['science', 'fiction', 'fiction', 'space', 'science', 'fiction', 'fantasy', 'fantasy', 'collections', 'hard', 'science', 'fiction', 'speculative', 'fiction', 'space', 'opera', 'audiobook', 'benbova', 'the', 'grand', 'tour', '#9']"
8402,A Bird in the House,Laurence,http://images.amazon.com/images/P/0770420699.01.MZZZZZZZ.jpg,"['fiction', 'canada', 'short', 'stories', 'classics', 'canadian', 'literature', 'historical', 'fiction', 'literature', 'literary', 'fiction', 'contemporary', 'adult', 'fiction', 'laurence', 'manawaka', 'sequence']"
8403,The Beet Queen,Louise Erdrich,http://images.amazon.com/images/P/0553347233.01.MZZZZZZZ.jpg,"['fiction', 'historical', 'fiction', 'novels', 'literary', 'fiction', 'contemporary', 'literature', 'historical', 'american', 'adult', 'fiction', 'adult', 'louiseerdrich', 'love', 'medicine']"
8405,Nerd in Shining Armor,Vicki Lewis Thompson,http://images.amazon.com/images/P/0440241162.01.MZZZZZZZ.jpg,"['romance', 'contemporary', 'romance', 'contemporary', 'chick', 'lit', 'fiction', 'humor', 'adult', 'comedy', 'nerd', 'adventure', 'vickilewisthompson', 'nerds', '#1']"
8406,Afterburn,Colin Harrison,http://images.amazon.com/images/P/0374102058.01.MZZZZZZZ.jpg,"['romance', 'erotica', 'contemporary', 'romance', 'contemporary', 'adult', 'erotic', 'romance', 'fiction', 'novella', 'new', 'adult', 'love', 'colinharrison', 'jax', '&', 'gia', '#1']"
8408,People of the Masks,Kathleen O'Neal Gear,http://images.amazon.com/images/P/0312858574.01.MZZZZZZZ.jpg,"['historical', 'fiction', 'fiction', 'historical', 'prehistoric', 'anthropology', 'native', 'americans', 'historical', 'fantasy', 'adult', 'prehistory', 'young', 'adult', ""kathleeno'nealgear"", 'north', ""america's"", 'forgotten', 'past', '#10']"
8409,Nuts,Claudia Reilly,http://images.amazon.com/images/P/0451151178.01.MZZZZZZZ.jpg,"['romance', 'contemporary', 'romance', 'contemporary', 'humor', 'chick', 'lit', 'adult', 'new', 'adult', 'fiction', 'audiobook', 'erotica', 'claudiareilly', 'hudson', 'valley', '#1']"
8410,Till Death Do Us Part,Lurlene McDaniel,http://images.amazon.com/images/P/0553570854.01.MZZZZZZZ.jpg,"['young', 'adult', 'romance', 'fiction', 'contemporary', 'chick', 'lit', 'childrens', 'teen', 'young', 'adult', 'contemporary', 'realistic', 'fiction', 'coming', 'of', 'age', 'lurlenemcdaniel', 'april', 'lancaster', '#1']"
8414,The Queen's Necklace,Teresa Edgerton,http://images.amazon.com/images/P/0380789116.01.MZZZZZZZ.jpg,"['classics', 'historical', 'fiction', 'fiction', 'france', 'french', 'literature', 'historical', 'literature', 'novels', 'french', 'revolution', 'adventure', 'teresaedgerton', 'mémoires', 'd’un', 'médecin', '#2']"
8415,Star Rider,Doris Piserchia,http://images.amazon.com/images/P/0553232177.01.MZZZZZZZ.jpg,"['horses', 'childrens', 'animals', 'young', 'adult', 'middle', 'grade', 'dorispiserchia', 'saddle', 'club', '#19']"
8416,Tears of the Moon,Di Morrissey,http://images.amazon.com/images/P/0061013145.01.MZZZZZZZ.jpg,"['romance', 'contemporary', 'romance', 'fiction', 'fantasy', 'contemporary', 'paranormal', 'ireland', 'chick', 'lit', 'paranormal', 'romance', 'adult', 'dimorrissey', 'gallaghers', 'of', 'ardmore', '#2']"
8418,Moonheart,Charles de Lint,http://images.amazon.com/images/P/0441537197.01.MZZZZZZZ.jpg,"['fantasy', 'urban', 'fantasy', 'fiction', 'science', 'fiction', 'fantasy', 'canada', 'adult', 'paranormal', 'magical', 'realism', 'young', 'adult', 'urban', 'charlesdelint', 'ottawa', 'and', 'the', 'valley']"
8419,Unnatural Exposure,Cornwell Patricia,http://images.amazon.com/images/P/0316639842.01.MZZZZZZZ.jpg,"['mystery', 'fiction', 'crime', 'thriller', 'mystery', 'thriller', 'suspense', 'murder', 'mystery', 'detective', 'adult', 'medical', 'cornwellpatricia', 'kay', 'scarpetta', '#8']"
8425,The Veil of Snows,Mark Helprin,http://images.amazon.com/images/P/0670874914.01.MZZZZZZZ.jpg,"['fantasy', 'fiction', 'childrens', 'picture', 'books', 'young', 'adult', 'retellings', 'juvenile', 'fairy', 'tales', 'markhelprin', 'a', 'kingdom', 'far', 'and', 'clear:', 'the', 'swan', 'lake', 'trilogy', '#3']"
8426,Traitor,Ralph Peters,http://images.amazon.com/images/P/0380797380.01.MZZZZZZZ.jpg,"['young', 'adult', 'action', 'thriller', 'fiction', 'adventure', 'mystery', 'adult', 'survival', 'espionage', 'family', 'ralphpeters', 'boy', 'soldier', '#1']"
8427,Autumn's Flame,Denise Domning,http://images.amazon.com/images/P/0451406125.01.MZZZZZZZ.jpg,"['historical', 'romance', 'romance', 'medieval', 'historical', 'historical', 'fiction', 'medieval', 'romance', 'fiction', 'amazon', '12th', 'century', 'own', 'denisedomning', 'the', 'graistan', 'chronicles', '#4']"
8428,Papa's Wife,Thyra Ferre Bjorn,http://images.amazon.com/images/P/0553243470.01.MZZZZZZZ.jpg,"['fiction', 'historical', 'fiction', 'classics', 'christian', 'christian', 'fiction', 'sweden', 'family', 'historical', 'humor', 'romance', 'thyraferrebjorn', 'the', 'franzons', '#1']"
8429,Thirteenth Child,Karleen Bradford,http://images.amazon.com/images/P/0006479650.01.MZZZZZZZ.jpg,"['fantasy', 'young', 'adult', 'magic', 'fiction', 'historical', 'fiction', 'historical', 'alternate', 'history', 'steampunk', 'young', 'adult', 'fantasy', 'adventure', 'karleenbradford', 'frontier', 'magic', '#1']"
8430,Hanta Yo: An American Saga,Ruth Beebe Hill,http://images.amazon.com/images/P/0446978574.01.MZZZZZZZ.jpg,"['historical', 'fiction', 'fiction', 'westerns', 'native', 'americans', 'novels', 'historical', 'american', 'history', 'anthropology', 'american', 'the', 'united', 'states', 'of', 'america', 'ruthbeebehill', 'hanta', 'yo', '#1', '-', '4']"
8431,The Last Hawk,Catherine Asaro,http://images.amazon.com/images/P/0812551109.01.MZZZZZZZ.jpg,"['science', 'fiction', 'space', 'opera', 'fantasy', 'fiction', 'romance', 'science', 'fiction', 'fantasy', 'military', 'fiction', 'space', 'science', 'fiction', 'romance', 'novels', 'catherineasaro', 'saga', 'of', 'the', 'skolian', 'empire', '#3']"
8432,Where's Waldo?,Martin Handford,http://images.amazon.com/images/P/0316342939.01.MZZZZZZZ.jpg,"['childrens', 'picture', 'books', 'fiction', 'banned', 'books', 'classics', 'art', 'humor', 'comics', 'juvenile', 'young', 'adult', 'martinhandford', ""where's"", 'waldo?', '#1']"
8433,Doctor Sax,Jack Kerouac,http://images.amazon.com/images/P/0394172787.01.MZZZZZZZ.jpg,"['fiction', 'classics', 'novels', 'literature', 'american', 'the', 'united', 'states', 'of', 'america', '20th', 'century', 'american', 'fiction', 'literary', 'fiction', 'fantasy', 'jackkerouac', 'duluoz', 'legend']"
8434,The Virtuoso,Margriet De Moor,http://images.amazon.com/images/P/1585670030.01.MZZZZZZZ.jpg,"['historical', 'romance', 'romance', 'historical', 'regency', 'historical', 'fiction', 'regency', 'romance', 'fiction', 'british', 'literature', 'music', 'adult', 'fiction', 'margrietdemoor', 'windham', '#3']"
8436,Littlejohn,HOWARD OWEN,http://images.amazon.com/images/P/0679750010.01.MZZZZZZZ.jpg,"['fiction', 'novels', 'howardowen', 'littlejohn', '#1']"
8437,The Moon Riders,Theresa Tomlinson,http://images.amazon.com/images/P/055254910X.01.MZZZZZZZ.jpg,"['fantasy', 'historical', 'fiction', 'young', 'adult', 'mythology', 'romance', 'fiction', 'historical', 'adventure', 'war', 'teen', 'theresatomlinson', 'moon', 'riders', '#1']"
8438,My Favorite Bride,Christina Dodd,http://images.amazon.com/images/P/0060092645.01.MZZZZZZZ.jpg,"['historical', 'romance', 'romance', 'historical', 'regency', 'historical', 'fiction', 'fiction', 'regency', 'romance', 'adult', 'victorian', 'humor', 'christinadodd', 'governess', 'brides', '#7']"
8439,Deadly Dreams,Gerald A. Schiller,http://images.amazon.com/images/P/1881164810.01.MZZZZZZZ.jpg,"['paranormal', 'young', 'adult', 'romance', 'fantasy', 'geralda.schiller', 'death', 'walker', '#1']"
8440,Sailing the Wine-Dark Sea: Why the Greeks Matter,Thomas Cahill,http://images.amazon.com/images/P/0385495536.01.MZZZZZZZ.jpg,"['history', 'nonfiction', 'greece', 'ancient', 'history', 'philosophy', 'european', 'history', 'world', 'history', 'religion', 'ancient', 'audiobook', 'thomascahill', 'the', 'hinges', 'of', 'history', '#4']"
8441,Cross Country,Herbert Kastle,http://images.amazon.com/images/P/0440145856.01.MZZZZZZZ.jpg,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'mystery', 'thriller', 'detective', 'adult', 'murder', 'mystery', 'audiobook', 'herbertkastle', 'alex', 'cross', '#14']"
8442,Summer's Storm,Denise Domning,http://images.amazon.com/images/P/0451405072.01.MZZZZZZZ.jpg,"['historical', 'romance', 'romance', 'medieval', 'historical', 'historical', 'fiction', 'medieval', 'romance', 'fiction', 'british', 'literature', '12th', 'century', 'anthologies', 'denisedomning', 'the', 'graistan', 'chronicles', '#2']"
8443,Princess Nevermore,Dian Curtis Regan,http://images.amazon.com/images/P/0590457586.01.MZZZZZZZ.jpg,"['fantasy', 'young', 'adult', 'romance', 'fiction', 'magic', 'childrens', 'middle', 'grade', 'fairy', 'tales', 'princesses', 'adventure', 'diancurtisregan', 'princess', 'nevermore', 'and', 'the', ""wizard's"", 'apprentice', '#1']"
8444,Jumanji,George Spelvin,http://images.amazon.com/images/P/0590679090.01.MZZZZZZZ.jpg,"['picture', 'books', 'childrens', 'fantasy', 'fiction', 'adventure', 'classics', 'animals', 'media', 'tie', 'in', 'magic', 'young', 'adult', 'georgespelvin', 'jumanji', '#1']"
8447,The Frog Princess,E.D. Baker,http://images.amazon.com/images/P/0747560749.01.MZZZZZZZ.jpg,"['fantasy', 'fairy', 'tales', 'young', 'adult', 'middle', 'grade', 'romance', 'magic', 'childrens', 'fiction', 'retellings', 'adventure', 'e.d.baker', 'the', 'tales', 'of', 'the', 'frog', 'princess', '#1']"
8448,The Payback,Hilary Hawke,http://images.amazon.com/images/P/0595005470.01.MZZZZZZZ.jpg,"['crime', 'thriller', 'fiction', 'mystery', 'mystery', 'thriller', 'detective', 'novels', 'british', 'literature', 'hilaryhawke', 'dennis', 'milne', '#3']"
8449,The Last Legends of Earth,A. A. Attanasio,http://images.amazon.com/images/P/0385263937.01.MZZZZZZZ.jpg,"['science', 'fiction', 'fiction', 'fantasy', 'space', 'opera', 'science', 'fiction', 'fantasy', 'romance', 'a.a.attanasio', 'radix', '#4']"
8450,Black Notice,Patricia Daniels Cornwell,http://images.amazon.com/images/P/0399145087.01.MZZZZZZZ.jpg,"['mystery', 'fiction', 'crime', 'thriller', 'mystery', 'thriller', 'suspense', 'murder', 'mystery', 'detective', 'audiobook', 'adult', 'fiction', 'patriciadanielscornwell', 'kay', 'scarpetta', '#10']"
8456,Reap the Wind,Iris Johansen,http://images.amazon.com/images/P/0553586122.01.MZZZZZZZ.jpg,"['urban', 'fantasy', 'vampires', 'fantasy', 'paranormal', 'magic', 'time', 'travel', 'romance', 'demons', 'paranormal', 'romance', 'fae', 'irisjohansen', 'cassandra', 'palmer', '#7']"
8459,Bio Rescue,S. L. Viehl,http://images.amazon.com/images/P/0451459784.01.MZZZZZZZ.jpg,"['science', 'fiction', 'fiction', 'romance', 'fantasy', 'medical', 'space', 'animals', 'adventure', 'science', 'fiction', 'fantasy', 'aliens', 's.l.viehl', 'bio', 'rescue', '#1']"
8460,Love At Last,Irene Brand,http://images.amazon.com/images/P/037387197X.01.MZZZZZZZ.jpg,"['', 'irenebrand', 'amish', 'forever', '#12']"
8461,The Fortune Hunter,Meagan McKinney,http://images.amazon.com/images/P/0821760378.01.MZZZZZZZ.jpg,"['romance', 'contemporary', 'romance', 'erotica', 'contemporary', 'erotic', 'romance', 'historical', 'adult', 'historical', 'romance', 'fiction', 'meaganmckinney', 'fortune', 'hunter', 'trilogy', '#1']"
8462,Ella,Uri Geller,http://images.amazon.com/images/P/0747221278.01.MZZZZZZZ.jpg,"['romance', 'historical', 'romance', 'historical', 'westerns', 'fairy', 'tales', 'fantasy', 'retellings', 'historical', 'fiction', 'cinderella', 'amazon', 'urigeller', 'everland', 'ever', 'after', '#2']"
8465,Entranced,Nora Roberts,http://images.amazon.com/images/P/0373285019.01.MZZZZZZZ.jpg,"['paranormal', 'fantasy', 'young', 'adult', 'paranormal', 'romance', 'romance', 'urban', 'fantasy', 'magic', 'mystery', 'vampires', 'supernatural', 'noraroberts', 'guardian', 'academy', '#1']"
8467,Lionboy,Zizou Corder,http://images.amazon.com/images/P/0803729820.01.MZZZZZZZ.jpg,"['fantasy', 'fiction', 'adventure', 'animals', 'childrens', 'young', 'adult', 'middle', 'grade', 'cats', 'juvenile', 'action', 'zizoucorder', 'lionboy', 'trilogy', '#1']"
8468,The Lions of Lucerne,Brad Thor,http://images.amazon.com/images/P/0743436741.01.MZZZZZZZ.jpg,"['thriller', 'fiction', 'mystery', 'action', 'suspense', 'mystery', 'thriller', 'espionage', 'spy', 'thriller', 'military', 'fiction', 'adventure', 'bradthor', 'scot', 'harvath', '#1']"
8470,The Black Ice,Michael Connelly,http://images.amazon.com/images/P/0446613444.01.MZZZZZZZ.jpg,"['mystery', 'fiction', 'crime', 'thriller', 'mystery', 'thriller', 'detective', 'audiobook', 'suspense', 'police', 'murder', 'mystery', 'michaelconnelly', 'harry', 'bosch', '#2']"
8472,Redeeming the Lost,Elizabeth Kerner,http://images.amazon.com/images/P/0312890656.01.MZZZZZZZ.jpg,"['fantasy', 'dragons', 'romance', 'fiction', 'high', 'fantasy', 'epic', 'fantasy', 'science', 'fiction', 'fantasy', 'magic', 'fantasy', 'romance', 'adult', 'elizabethkerner', 'the', 'tale', 'of', 'lanen', 'kaelar', '#3']"
8473,Polar Star,Martin Cruz Smith,http://images.amazon.com/images/P/0394578198.01.MZZZZZZZ.jpg,"['fiction', 'mystery', 'thriller', 'russia', 'crime', 'mystery', 'thriller', 'detective', 'suspense', 'espionage', 'novels', 'martincruzsmith', 'arkady', 'renko', '#2']"
8475,The Great Brain Does it Again,JOHN FITZGERALD,http://images.amazon.com/images/P/0440429838.01.MZZZZZZZ.jpg,"['childrens', 'fiction', 'historical', 'fiction', 'young', 'adult', 'historical', 'humor', 'middle', 'grade', 'classics', 'adventure', 'juvenile', 'johnfitzgerald', 'the', 'great', 'brain', '#7']"
8476,Full Circle,Danielle Steel,http://images.amazon.com/images/P/0440126894.01.MZZZZZZZ.jpg,"['young', 'adult', 'fantasy', 'witches', 'paranormal', 'magic', 'romance', 'fiction', 'wicca', 'supernatural', 'urban', 'fantasy', 'daniellesteel', 'wicca', '#14']"
8482,Lost Dorsai,Gordon R. Dickson,http://images.amazon.com/images/P/0441493009.01.MZZZZZZZ.jpg,"['science', 'fiction', 'fiction', 'science', 'fiction', 'fantasy', 'military', 'science', 'fiction', 'space', 'opera', 'fantasy', 'war', 'space', 'military', 'fiction', 'short', 'stories', 'gordonr.dickson', 'childe', 'cycle', '#6']"
8483,The Dragon's Eye,Joel Champetier,http://images.amazon.com/images/P/0312868820.01.MZZZZZZZ.jpg,"['fantasy', 'young', 'adult', 'magic', 'dragons', 'fiction', 'adventure', 'childrens', 'middle', 'grade', 'novels', 'juvenile', 'joelchampetier', 'erec', 'rex', '#1']"
8485,By Arrangement,MADELINE HUNTER,http://images.amazon.com/images/P/0553582224.01.MZZZZZZZ.jpg,"['historical', 'romance', 'romance', 'medieval', 'historical', 'medieval', 'romance', 'historical', 'fiction', 'fiction', 'british', 'literature', 'regency', 'adult', 'madelinehunter', 'medieval', '#4']"
8487,Return from Witch Mountain,Alexander Key,http://images.amazon.com/images/P/0671819119.01.MZZZZZZZ.jpg,"['science', 'fiction', 'young', 'adult', 'fantasy', 'fiction', 'childrens', 'adventure', 'paranormal', 'science', 'fiction', 'fantasy', 'alexanderkey', 'witch', 'mountain']"
